food,foodId,uri,label,knownAs,nutrients,ENERC_KCAL,PROCNT,FAT,CHOCDF,FIBTG,category,categoryLabel,image,measures
,food_bwrgmmqau78xrdazxx79obeezumz,http://www.edamam.com/ontologies/edamam.owl#Food_01001,Butter, Salted,Butter, salted,,717.0,0.85,81.1,0.06,0.0,Generic foods,food,https://www.edamam.com/food-img/515/515af390107678fce1533a31ee4cc35b.jpeg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 14.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_tablespoon', 'label': 'Tablespoon', 'weight': 14.2}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 227.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_stick', 'label': 'Stick', 'weight': 113.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_unit', 'label': 'Whole', 'weight': 113.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pat', 'label': 'Pat', 'weight': 5.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_default', 'weight': 0.0136}]
,food_blrpqo1bp94h17apq4prgbhcuhex,http://www.edamam.com/ontologies/edamam.owl#Food_01002,Butter, Whipped, With Salt,Butter, whipped, with salt,,731.0,0.49,78.3,0.0,0.0,Generic foods,food,https://www.edamam.com/food-img/ec6/ec68f0d43ed9b399c8464481f89eb225.jpg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 10.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_stick', 'label': 'Stick', 'weight': 76.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pat', 'label': 'Pat', 'weight': 3.8}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_tablespoon', 'label': 'Tablespoon', 'weight': 9.4}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 151.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_default', 'weight': 0.0136}]
,food_bzaenytbm02cd4br159f4biv49jc,http://www.edamam.com/ontologies/edamam.owl#Food_01003,Butter Oil, Anhydrous,Butter oil, anhydrous,,876.0,0.28,99.5,0.0,0.0,Generic foods,food,https://www.edamam.com/food-img/2b5/2b504c036c64481b224c9d74cc4a82e0.jpg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 13.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_tablespoon', 'label': 'Tablespoon', 'weight': 12.8}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 205.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_default', 'weight': 0.0136}]
,food_aqptx2cauhjjzubmplnjna81ev33,http://www.edamam.com/ontologies/edamam.owl#Food_01004,Cheese, Blue,Cheese, blue,,353.0,21.4,28.7,2.34,0.0,Generic foods,food,https://www.edamam.com/food-img/b44/b442cfc174a1a691dca574c9b7dcb47a.jpg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 30.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 135.0, 'qualified': [{'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_crumbled', 'label': 'crumbled'}], 'weight': 135.0}]}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_unit', 'label': 'Whole', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_slice', 'label': 'Slice', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_wedge', 'label': 'Wedge', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_piece', 'label': 'Piece', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_round', 'label': 'Round', 'weight': 14.2}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cubic_inch', 'label': 'Cubic inch', 'weight': 17.0}]
,food_au4tus5b092owgbiu8yama5yupfp,http://www.edamam.com/ontologies/edamam.owl#Food_01005,Cheese, Brick,Cheese, brick,,371.0,23.2,29.7,2.79,0.0,Generic foods,food,https://www.edamam.com/food-img/702/7023ac63ef897bab1f6ea399316748d7.png,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_slice', 'label': 'Slice', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 132.0, 'qualified': [{'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_diced', 'label': 'diced'}], 'weight': 132.0}, {'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_shredded', 'label': 'shredded'}], 'weight': 113.0}]}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cubic_inch', 'label': 'Cubic inch', 'weight': 17.0}]
,food_a06hreabh7agoeazgrtiobunge7b,http://www.edamam.com/ontologies/edamam.owl#Food_01006,Cheese, Brie,Cheese, brie,,334.0,20.8,27.7,0.45,0.0,Generic foods,food,https://www.edamam.com/food-img/f53/f5340600239cf508f17b167265c6a1cf.jpg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_unit', 'label': 'Whole', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_slice', 'label': 'Slice', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_round', 'label': 'Round', 'weight': 227.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 240.0, 'qualified': [{'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_melted', 'label': 'melted'}], 'weight': 240.0}, {'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_sliced', 'label': 'sliced'}], 'weight': 144.0}]}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_package', 'label': 'Package', 'weight': 128.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_piece', 'label': 'Piece', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cubic_inch', 'label': 'Cubic inch', 'weight': 17.0}]
,food_bq1kaa2anb8wmsaj3in43bxxsjyh,http://www.edamam.com/ontologies/edamam.owl#Food_01007,Cheese, Camembert,Cheese, camembert,,300.0,19.8,24.3,0.46,0.0,Generic foods,food,https://www.edamam.com/food-img/419/419fc950e8f2a589a11d63efb28b8bef.jpg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_unit', 'label': 'Whole', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_slice', 'label': 'Slice', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 246.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_wedge', 'label': 'Wedge', 'weight': 38.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_piece', 'label': 'Piece', 'weight': 28.35}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cubic_inch', 'label': 'Cubic inch', 'weight': 17.0}]
,food_a8q8p7tahfewtuajrmgcrbpxtti8,http://www.edamam.com/ontologies/edamam.owl#Food_01008,Cheese, Caraway,Cheese, caraway,,376.0,25.2,29.2,3.06,0.0,Generic foods,food,https://www.edamam.com/food-img/541/541e46e44ba61aec8bcd599df94c0eed.jpg,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 45.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}]
,food_a2b3q33bnje4iual2pba2at89tzi,http://www.edamam.com/ontologies/edamam.owl#Food_01009,Cheese, Cheddar (Includes Foods for USDA's Food Distribution Program),Cheese, cheddar (Includes foods for USDA's Food Distribution Program),,403.0,22.9,33.3,3.37,0.0,Generic foods,food,[{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_slice', 'label': 'Slice', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_unit', 'label': 'Whole', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_block', 'label': 'Block', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_piece', 'label': 'Piece', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_serving', 'label': 'Serving', 'weight': 28.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cup', 'label': 'Cup', 'weight': 132.0, 'qualified': [{'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_diced', 'label': 'diced'}], 'weight': 132.0}, {'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_shredded', 'label': 'shredded'}], 'weight': 113.0}, {'qualifiers': [{'uri': 'http://www.edamam.com/ontologies/edamam.owl#Qualifier_melted', 'label': 'melted'}], 'weight': 244.0}]}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_ounce', 'label': 'Ounce', 'weight': 28.349523125}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_gram', 'label': 'Gram', 'weight': 1.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_pound', 'label': 'Pound', 'weight': 453.59237}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_package', 'label': 'Package', 'weight': 198.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_chip', 'label': 'Chip', 'weight': 10.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_kilogram', 'label': 'Kilogram', 'weight': 1000.0}, {'uri': 'http://www.edamam.com/ontologies/edamam.owl#Measure_cubic_inch', 'label': 'Cubic inch', 'weight': 17.0}]
